Year,Stage,stage_num,HomeTeamName,AwayTeamName,HomeTeamGoals,AwayTeamGoals,home_win,rank_diff,team1_win_rate,team2_win_rate,head_to_head,team1_avg_goals,team2_avg_goals,team1_is_host,coach_exp_diff,team1_conf,team2_conf,team1_conf_strength,team2_conf_strength,conf_strength_diff,team1_recent_form,team2_recent_form,form_diff
2014,Group H,0,Korea Republic,Algeria,2,4,0,51,0.35714285714285715,0.0,0.5,1.2,0.5,0,1,AFC,CAF,0.35,0.34,0.009999999999999953,0.45,0.8,-0.35000000000000003
2014,Group H,0,Korea Republic,Belgium,0,1,0,65,0.35714285714285715,0.7,0.5,1.2,1.2,0,1,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.45,0.7,-0.24999999999999994
2014,Quarter-finals,3,Argentina,Belgium,1,0,1,-2,0.782608695652174,0.7,0.5,1.6,1.2,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.7,0.7,0.0
2014,Quarter-finals,3,Brazil,Colombia,2,1,1,3,0.8064516129032258,0.5,0.5,1.4,1.6,1,0,CONMEBOL,CONMEBOL,0.58,0.58,0.0,0.9,0.65,0.25
2014,Quarter-finals,3,France,Germany,0,1,0,6,0.7058823529411765,0.8125,0.5,1.2,1.8,0,3,UEFA,UEFA,0.54,0.54,0.0,0.5,0.8,-0.30000000000000004
2014,Round of 16,2,Argentina,Switzerland,1,0,1,-10,0.782608695652174,0.5,0.5,1.6,1.0,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.7,0.75,-0.050000000000000044
2014,Round of 16,2,Belgium,USA,2,1,1,-23,0.7,0.3333333333333333,0.5,1.2,1.0,0,0,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.7,0.75,-0.050000000000000044
2014,Round of 16,2,Colombia,Uruguay,2,0,1,-7,0.5,0.4444444444444444,0.5,1.6,1.4,0,-1,CONMEBOL,CONMEBOL,0.58,0.58,0.0,0.65,0.7,-0.04999999999999993
2014,Round of 16,2,France,Nigeria,2,0,1,-36,0.7058823529411765,0.35714285714285715,0.5,1.2,0.8,0,3,UEFA,CAF,0.54,0.34,0.2,0.5,0.65,-0.15000000000000002
2014,Group E,0,Switzerland,France,2,5,0,5,0.5,0.7058823529411765,0.5,1.0,1.2,0,-3,UEFA,UEFA,0.54,0.54,0.0,0.75,0.5,0.25
2014,Group H,0,Belgium,Russia,1,0,1,-27,0.7,0.3333333333333333,1.0,1.2,1.0,0,0,UEFA,UEFA,0.54,0.54,0.0,0.7,0.65,0.04999999999999993
2014,Group C,0,Colombia,Greece,3,0,1,-21,0.5,0.2857142857142857,0.5,1.6,0.8,0,0,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.65,0.8,-0.15000000000000002
2014,Semi-finals,4,Brazil,Germany,1,7,0,5,0.8064516129032258,0.8125,1.0,1.4,1.8,1,0,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.9,0.8,0.09999999999999998
